Id,MSSubClass,MSZoning,LotFrontage,LotArea,Paved,LotShape,LandContour,Utilities,LandSlope,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,Bath,SalePrice
753,185224,191004,79,9236,1,0,180183,1,179956,185763,175985,6,5,1997,1997,171483,179803,213732,214432,156221,0,1,2,225230,3,3,4,1200,0,279,1479,4,1,0,1494,3,1,2,6,6,0,1,202892,1997,202068,2,576,3,187885,2,173401,175202,20,217000
754,239948,191004,80,10240,1,1,180183,1,179956,185763,210051,8,5,2005,2005,171483,179803,213732,214432,204691,178,2,3,225230,3,3,2,0,0,1030,1030,3,1,1060,2098,3,1,3,8,6,1,4,202892,2005,202068,3,878,3,187885,2,173401,175202,25,275500
755,185224,191004,61,7930,1,1,180183,1,179956,185763,175985,6,8,1969,2005,171483,179803,175942,168112,156221,0,1,3,149805,2,3,1,439,472,115,1026,3,1,0,1026,3,1,2,5,6,0,1,134091,1969,202068,2,440,3,187885,2,173401,175202,10,156000
756,138647,214014,34,3230,1,1,180183,1,179956,181959,210051,6,5,1999,1999,171483,179803,149422,149803,204691,894,1,3,225230,3,3,1,381,0,348,729,3,1,729,1471,3,1,1,6,6,0,1,134091,1999,142156,2,440,3,187885,2,173401,175202,25,172500
757,239948,191004,68,10769,1,0,180183,1,179956,185763,210051,8,5,2007,2007,171483,179803,213732,214432,156221,0,2,3,225230,3,3,3,20,0,846,866,4,1,902,1768,3,1,2,7,6,0,1,202892,2007,202068,2,578,3,187885,2,173401,175202,25,212000
758,239948,191004,69,11616,1,0,180183,1,179956,185763,210051,6,5,1978,1978,218876,179803,163077,167661,146318,328,1,3,149805,2,3,2,438,0,234,672,2,1,714,1386,3,1,1,6,6,1,3,202892,1978,240052,2,440,3,187885,2,173401,146526,25,158900
759,138647,214014,24,2280,1,1,180183,1,179956,135911,210051,7,5,1999,1999,171483,179803,149422,149803,204691,360,1,3,225230,3,3,1,549,0,195,744,3,1,744,1501,3,1,1,6,6,0,1,134091,1999,142156,2,440,3,187885,2,173401,175202,25,179400
760,239948,191004,65,12257,1,0,180183,1,179956,185763,210051,8,5,1995,1995,171483,179803,213732,214432,204691,513,2,3,225230,3,3,3,56,64,1198,1318,4,1,1203,2531,4,1,2,9,6,1,3,202892,1995,202068,3,752,3,187885,2,173401,175202,25,290000
761,185224,191004,70,9100,1,1,180183,1,179956,185763,175985,6,6,1959,1959,218876,179803,149841,148386,156221,0,1,3,149805,2,3,1,612,0,252,864,4,1,0,864,2,1,1,5,6,0,1,134091,2008,142156,1,300,5,139308,2,173401,175202,10,127500
762,95829,126316,60,6911,1,1,180183,1,179956,185763,175985,5,5,1924,1950,171483,179803,149841,148386,156221,0,1,3,225230,2,3,2,405,0,740,1145,2,1,0,1301,2,1,0,5,3,0,1,134091,1965,142156,2,440,3,187885,2,173401,175202,10,100000
763,239948,214014,72,8640,1,1,180183,1,179956,185763,210051,7,5,2009,2009,171483,179803,213732,214432,156221,0,1,3,225230,3,3,2,24,0,732,756,4,1,783,1547,3,1,2,7,6,0,1,202892,2009,142156,2,614,3,187885,2,245750,175202,25,215200
764,239948,191004,82,9430,1,1,180183,1,179956,185763,210051,8,5,1999,1999,171483,179803,213732,214432,204691,673,2,3,225230,3,3,2,1163,0,89,1252,4,1,1097,2365,3,1,2,8,6,1,4,202892,1999,202068,3,856,3,187885,2,173401,175202,25,337000
765,200779,191004,30,9549,1,0,180183,1,179956,181959,175985,8,5,1995,1996,218876,179803,194573,195817,156221,0,2,2,225230,3,4,3,437,1057,0,1494,4,1,0,1494,2,1,3,6,6,1,4,202892,1995,240052,2,481,3,187885,2,173401,175202,15,270000
766,185224,191004,75,14587,1,0,180183,1,179956,185763,175985,9,5,2008,2008,171483,179803,213732,214432,265583,284,2,3,225230,3,3,1,0,0,1498,1498,4,1,0,1506,2,1,3,6,6,1,4,202892,2008,240052,2,592,3,187885,2,274945,272291,20,264132
767,239948,191004,80,10421,1,1,180183,1,179956,185763,210051,7,5,1988,1988,171483,179803,163077,167661,204691,42,1,3,149805,3,3,1,394,0,586,980,2,1,734,1714,3,1,1,7,6,1,3,202892,1988,142156,2,496,3,187885,2,173401,175202,25,196500
768,143302,191004,75,12508,1,0,180183,1,179956,185763,143116,6,7,1940,1985,171483,179803,213732,214432,156221,0,1,3,149805,3,3,2,660,0,323,983,4,1,767,1750,4,1,1,7,5,0,1,202892,1989,142156,1,423,3,187885,2,173401,175202,20,160000
769,185224,191004,70,9100,1,1,180183,1,179956,185763,175985,7,5,2004,2005,218876,179803,213732,214432,156221,0,2,3,225230,3,3,1,24,0,1836,1860,4,1,0,1836,3,1,2,8,6,1,4,202892,2004,240052,2,484,3,187885,2,173401,175202,20,216837
770,239948,191004,47,53504,1,0,231533,1,196734,185763,210051,8,5,2003,2003,218876,179803,231690,161328,204691,603,3,3,225230,3,3,4,1416,0,234,1650,4,1,1589,3279,4,1,3,12,5,1,4,254751,2003,240052,3,841,3,187885,2,173401,175202,35,538000
771,147810,191004,69,7252,1,0,180183,1,179956,185763,135074,5,5,1982,1982,218876,179803,149841,148386,156221,0,1,3,149805,3,3,3,685,0,173,858,2,1,0,858,2,1,1,5,6,0,1,134091,1983,142156,2,576,3,187885,2,173401,175202,10,134900
772,185224,191004,67,8877,1,1,180183,1,179956,185763,175985,4,5,1951,1951,171483,179803,149841,148386,156221,0,1,3,149805,1,2,1,836,0,0,836,2,1,0,1220,2,1,1,6,6,0,1,134091,1951,142156,2,396,3,187885,2,143973,175202,10,102000
773,169736,191004,94,7819,1,1,180183,1,179956,185763,166703,6,5,1976,1976,171483,179803,175942,168112,156221,0,1,3,149805,2,3,3,422,127,480,1029,2,1,0,1117,3,1,1,6,6,1,3,134091,1976,142156,2,672,3,187885,2,173401,146526,10,107000
774,185224,191004,70,10150,1,1,180183,1,179956,185763,175985,5,5,1958,1958,171483,179803,149841,148386,156221,1,1,3,149805,2,3,1,456,0,456,912,4,1,0,912,2,1,1,5,6,0,1,202892,1958,202068,1,275,3,187885,2,143973,175202,10,114500
775,185224,191004,110,14226,1,1,180183,1,179956,185763,175985,8,5,2006,2006,218876,179803,213732,214432,204691,375,2,3,225230,3,3,3,0,0,1935,1935,3,1,0,1973,3,1,2,9,6,1,4,202892,2006,240052,3,895,3,187885,2,274945,272291,20,395000
776,200779,126316,32,4500,1,1,180183,1,179956,181959,175985,6,5,1998,1998,218876,179803,213732,214432,204691,320,1,3,225230,4,3,1,866,0,338,1204,4,1,0,1204,2,1,1,5,6,0,1,202892,1998,240052,2,412,3,187885,2,173401,175202,20,162000
777,185224,191004,86,11210,1,0,180183,1,179956,185763,175985,7,5,2005,2006,171483,179803,213732,214432,204691,240,2,3,225230,3,3,3,20,0,1594,1614,4,1,0,1614,3,1,2,7,6,0,1,202892,2005,202068,3,865,3,187885,2,274945,272291,20,221500
778,185224,191004,100,13350,1,0,180183,1,179956,185763,175985,5,5,1974,1974,218876,179803,163077,168112,156221,0,1,3,149805,2,3,1,762,0,102,864,2,1,0,894,3,1,1,5,6,1,2,202892,1974,142156,2,440,3,187885,2,173401,175202,10,142500
779,133541,131558,60,8400,1,1,180183,1,179956,133541,175985,5,5,1977,1977,171483,179803,175942,168112,204691,320,1,3,107365,0,1,0,0,0,0,0,2,1,0,2020,4,2,1,10,6,2,3,134091,1977,142156,2,630,3,187885,2,173401,175202,20,144000
780,133541,191004,78,10530,1,1,180183,1,179956,133541,135074,6,5,1977,1977,171483,179803,175942,252061,204691,90,1,3,149805,3,3,4,975,0,0,975,2,1,0,1004,2,1,1,4,6,0,1,202892,1977,142156,2,504,3,187885,2,173401,175202,10,135000
781,185224,191004,63,7875,1,1,180183,1,179956,185763,175985,7,5,1995,1996,171483,179803,163077,167661,204691,38,1,3,225230,3,4,1,0,0,1237,1237,3,1,0,1253,3,1,1,6,6,1,3,202892,1995,240052,2,402,3,187885,2,173401,175202,20,176000
782,239948,191004,65,7153,1,1,180183,1,179956,185763,210051,6,5,1992,1992,171483,179803,213732,214432,156221,0,2,2,225230,3,3,1,387,0,374,761,4,1,793,1603,3,1,2,7,6,0,1,202892,1992,202068,2,484,3,187885,2,173401,175202,25,175900
783,185224,191004,67,16285,1,0,180183,1,179956,185763,175985,7,5,2001,2002,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,0,0,1413,1413,4,1,0,1430,3,1,2,6,6,0,1,202892,2001,202068,2,605,3,187885,2,173401,175202,20,187100
784,147810,191004,69,9101,1,0,180183,1,179956,185763,135074,5,6,1978,1978,171483,179803,175942,168112,204691,104,1,2,225230,3,3,3,1097,0,0,1097,4,1,0,1110,1,1,2,4,6,1,3,202892,1978,240052,2,602,3,187885,2,173401,175202,10,165500
785,192437,126316,35,6300,1,1,180183,1,179956,185763,157355,6,6,1914,2001,171483,179803,149841,161328,156221,0,1,3,149805,2,3,1,0,0,742,742,4,1,742,1484,3,1,1,9,6,1,4,103317,1980,103317,0,0,1,103317,2,173401,175202,20,128000
786,185224,191004,69,9790,1,1,180183,1,179956,185763,175985,6,5,1967,1967,171483,179803,194573,148386,156221,0,1,3,149805,2,3,1,251,630,491,1372,2,1,0,1342,3,1,1,7,6,1,4,202892,1967,142156,2,457,3,187885,2,173401,175202,20,161500
787,143302,126316,60,10800,1,1,180183,1,179956,185763,143116,5,6,1915,1950,171483,179803,149422,149803,156221,0,1,2,225230,1,3,1,686,0,0,686,2,1,686,1652,4,1,1,7,6,0,1,134091,1961,142156,1,416,3,187885,2,173401,175202,20,139000
788,239948,191004,76,10142,1,0,180183,1,179956,185763,210051,7,5,2004,2004,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,656,0,300,956,4,1,1128,2084,4,1,2,8,6,0,1,254751,2004,202068,2,618,3,187885,2,173401,175202,25,233000
789,185224,126316,50,6000,1,1,180183,1,179956,185763,175985,4,7,1954,2000,171483,179803,149422,149803,156221,0,1,3,149805,2,3,1,0,0,901,901,4,1,0,901,2,1,1,4,6,0,1,134091,1954,142156,1,281,2,187885,2,173401,175202,10,107900
790,239948,191004,69,12205,1,0,203661,1,179956,185763,210051,6,8,1966,2007,171483,179803,163077,167661,204691,157,1,3,149805,2,2,4,568,0,264,832,3,1,1111,2087,5,1,2,9,6,0,1,202892,1966,240052,2,444,3,187885,2,173401,175202,25,187500
791,200779,191004,43,3182,1,1,180183,1,179956,181959,175985,7,5,2005,2006,171483,179803,213732,214432,204691,11,2,3,225230,3,3,1,16,0,1129,1145,4,1,0,1145,2,1,2,5,6,1,4,202892,2005,240052,2,397,3,187885,2,173401,175202,20,160200
792,169736,191004,69,11333,1,0,180183,1,179956,185763,166703,6,5,1976,1976,171483,179803,163077,167661,156221,0,1,3,225230,3,3,3,539,0,490,1029,2,1,0,1062,3,1,1,5,6,2,3,202892,1976,202068,2,539,3,187885,2,173401,175202,10,146800
793,239948,191004,92,9920,1,0,180183,1,179956,185763,210051,7,5,1996,1997,171483,179803,149422,149803,156221,0,2,3,225230,3,3,3,862,0,255,1117,4,1,886,2013,3,1,1,8,6,1,3,202892,1997,142156,2,455,3,187885,2,173401,175202,25,269790
794,185224,191004,76,9158,1,1,180183,1,179956,185763,175985,8,5,2007,2007,171483,179803,231690,230093,265583,140,2,3,225230,3,3,3,0,0,1496,1496,4,1,0,1496,3,1,2,7,6,0,1,202892,2007,240052,2,474,3,187885,2,274945,272291,20,225000
795,239948,191004,69,10832,1,0,180183,1,179956,185763,210051,7,5,1994,1996,171483,179803,149422,149803,156221,0,2,3,225230,3,3,1,0,0,712,712,4,1,809,1895,3,1,2,7,6,1,3,202892,1994,240052,2,409,3,187885,2,173401,175202,25,194500
796,239948,191004,70,8400,1,1,180183,1,179956,185763,210051,6,6,1980,1981,171483,179803,163077,167661,204691,130,1,3,149805,3,3,1,0,0,650,650,2,1,676,1564,3,1,1,7,6,1,3,202892,1980,142156,2,476,3,187885,2,173401,175202,25,171000
797,185224,191004,71,8197,1,1,180183,1,179956,185763,175985,6,5,1977,1977,171483,179803,175942,168112,204691,148,1,3,149805,2,3,1,0,0,660,660,4,1,0,1285,3,1,1,7,6,1,3,202892,1977,202068,2,528,3,187885,2,173401,175202,15,143500
798,185224,191004,57,7677,1,1,180183,1,179956,185763,175985,5,5,1953,1953,171483,179803,213732,214432,156221,0,1,3,149805,2,3,1,570,0,203,773,3,1,0,773,2,1,1,4,6,0,1,202892,1953,142156,1,240,3,187885,2,173401,146526,10,110000
799,239948,191004,104,13518,1,1,180183,1,179956,185763,210051,9,5,2008,2009,218876,179803,213732,214432,265583,860,3,3,225230,4,3,1,0,0,1926,1926,4,1,1174,3140,4,1,3,11,6,2,4,254751,2009,240052,3,820,3,187885,2,274945,272291,35,485000
800,143302,191004,60,7200,1,1,180183,1,179956,185763,143116,5,7,1937,1950,171483,179803,149841,148386,204691,252,1,3,132291,3,3,1,569,0,162,731,4,1,787,1768,3,1,2,7,6,2,3,134091,1939,142156,1,240,3,187885,2,173401,175202,15,175000
801,239948,191004,79,12798,1,0,231533,1,196734,185763,210051,6,5,1997,1997,171483,179803,213732,214432,156221,0,1,3,225230,3,3,4,462,0,154,616,3,1,1072,1688,4,1,2,8,6,0,1,202892,1997,202068,2,603,3,187885,2,173401,175202,25,200000
802,95829,126316,40,4800,1,1,180183,1,179956,185763,175985,4,7,1916,1990,171483,179803,149422,149803,156221,0,1,3,149805,2,3,1,197,0,999,1196,4,1,0,1196,2,1,1,5,6,0,1,134091,1957,142156,2,440,3,187885,2,173401,175202,10,109900
803,239948,191004,63,8199,1,1,180183,1,179956,185763,210051,7,5,2005,2005,171483,179803,150655,161328,156221,0,2,3,225230,3,3,3,648,0,80,728,4,1,728,1456,3,1,2,7,6,1,4,202892,2005,240052,2,410,3,187885,2,173401,175202,25,189000
804,239948,191004,107,13891,1,1,180183,1,179956,185763,210051,9,5,2008,2009,218876,179803,213732,214432,265583,424,3,3,225230,4,3,4,0,0,1734,1734,4,1,1088,2822,4,1,3,12,6,1,4,254751,2009,202068,3,1020,3,187885,2,274945,272291,35,582933
805,185224,191004,75,9000,1,1,180183,1,179956,185763,175985,5,5,1954,1954,171483,179803,149841,148386,156221,0,1,3,149805,2,3,1,812,0,124,936,2,1,0,1128,2,1,1,5,3,0,1,202892,1954,142156,1,286,3,187885,2,173401,149600,10,118000
806,185224,191004,91,12274,1,0,180183,1,179956,185763,175985,7,5,2008,2008,171483,179803,213732,214432,265583,256,2,3,225230,3,3,1,0,0,1417,1417,4,1,0,1428,3,1,3,6,6,0,1,202892,2008,202068,2,554,3,187885,2,274945,272291,20,227680
807,169736,191004,75,9750,1,1,180183,1,179956,185763,166703,5,5,1967,1967,171483,179803,213732,214432,156221,0,1,3,225230,2,3,3,400,480,100,980,3,1,0,980,3,1,1,6,6,0,1,202892,1967,240052,1,384,3,187885,2,173401,175202,20,135500
808,166772,191004,144,21384,1,1,180183,1,179956,185763,210051,5,6,1923,2004,171483,179803,149841,148386,156221,0,1,3,149805,2,3,4,1309,0,15,1324,4,1,504,1576,3,1,2,6,6,1,3,202892,1923,202068,2,528,3,187885,2,173401,175202,15,223500
809,169736,191004,85,13400,1,1,180183,1,179956,185763,166703,5,5,1966,1966,171483,179803,213732,214432,204691,1047,1,3,149805,2,3,3,516,128,380,1024,2,1,0,1086,3,1,1,6,6,1,4,202892,1966,202068,2,484,3,187885,2,173401,175202,10,159950
810,192437,126316,90,8100,1,1,180183,1,179956,185763,157355,5,5,1898,1965,218876,179803,107385,114060,156221,0,1,3,225230,2,3,1,0,0,849,849,2,0,1063,2138,2,3,1,11,6,0,1,134091,1910,142156,2,360,2,108679,0,173401,175202,20,106000
811,185224,191004,78,10140,1,1,180183,1,179956,185763,175985,6,6,1974,1999,218876,179803,163077,167661,204691,99,1,3,149805,2,3,1,663,377,0,1040,1,1,0,1309,3,1,2,5,6,1,2,202892,1974,202068,2,484,3,187885,2,173401,175202,15,181000
812,200779,126316,69,4438,1,1,180183,1,179956,181959,175985,6,5,2004,2004,171483,179803,213732,214432,204691,169,2,3,225230,3,3,4,662,0,186,848,4,1,0,848,1,1,2,4,6,1,4,202892,2004,240052,2,420,3,187885,2,138795,175202,10,144500
813,185224,74541,66,8712,0,1,143104,1,196734,185763,175985,5,5,1952,1952,218876,179803,149841,148386,156221,0,0,3,149805,2,3,3,0,0,540,540,2,0,0,1044,2,1,0,4,6,0,1,160570,1952,142156,2,504,3,187885,0,173401,167377,10,55993
814,185224,191004,75,9750,1,1,180183,1,179956,185763,175985,6,6,1958,1958,171483,179803,149422,149803,204691,243,1,3,149805,2,3,1,608,0,834,1442,3,1,0,1442,4,1,1,7,6,0,1,202892,1958,202068,1,301,3,187885,2,143973,175202,15,157900
815,143302,191004,45,8248,1,1,180183,1,179956,185763,143116,5,7,1918,1950,171483,179803,162990,155905,156221,0,1,3,132291,2,3,1,0,0,686,686,3,1,564,1250,3,1,0,7,6,0,1,134091,1955,142156,1,280,3,187885,1,173401,175202,15,116000
816,185224,191004,48,12137,1,0,180183,1,179956,185763,175985,7,5,1998,1998,171483,179803,213732,214432,204691,442,1,3,225230,3,3,1,0,0,1649,1649,4,1,0,1661,3,1,2,6,6,0,1,202892,1998,202068,2,598,3,187885,2,173401,175202,20,224900
817,185224,191004,69,11425,1,0,180183,1,179956,185763,175985,5,6,1954,1954,171483,179803,194573,195817,156221,0,1,3,149805,2,3,1,486,0,522,1008,3,1,0,1008,2,1,1,4,6,1,4,202892,1954,202068,1,275,3,187885,2,173401,175202,10,137000
818,185224,191004,69,13265,1,0,180183,1,179956,185763,175985,8,5,2002,2002,218876,179803,231690,230093,204691,148,2,3,225230,3,3,1,1218,0,350,1568,4,1,0,1689,3,1,2,7,6,2,4,202892,2002,202068,3,857,3,187885,2,173401,175202,20,271000
819,169736,191004,80,8816,1,1,180183,1,179956,185763,166703,6,7,1971,1971,171483,179803,163077,167661,204691,80,1,3,149805,2,3,3,504,0,506,1010,3,1,0,1052,3,1,1,6,6,0,1,202892,1971,142156,2,440,3,187885,2,173401,175202,10,155000
820,200779,191004,44,6371,1,0,180183,1,179956,181959,175985,7,5,2009,2010,171483,179803,213732,214432,265583,128,2,3,225230,3,3,2,733,0,625,1358,4,1,0,1358,2,1,2,6,6,1,4,202892,2010,202068,2,484,3,187885,2,274945,272291,20,224000
821,239948,191004,72,7226,1,0,180183,1,179956,185763,210051,7,5,2003,2003,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,0,0,798,798,4,1,842,1640,3,1,2,6,6,0,1,202892,2003,202068,2,595,3,187885,2,173401,175202,25,183000
822,185224,126316,60,6000,1,1,143104,1,196734,128432,175985,4,4,1953,1953,171483,179803,149422,149803,156221,0,0,3,149805,1,3,1,0,0,936,936,2,0,0,936,2,1,1,4,2,0,1,134091,1974,142156,2,576,3,187885,2,173401,175202,10,93000
823,239948,191004,69,12394,1,0,180183,1,179956,185763,210051,7,5,2003,2003,171483,179803,213732,214432,156221,0,2,3,225230,3,3,4,0,0,847,847,4,1,886,1733,3,1,2,7,6,1,4,254751,2003,240052,2,433,3,187885,2,173401,149600,25,225000
824,143302,191004,60,9900,1,1,180183,1,179956,185763,143116,6,7,1940,1950,171483,179803,213732,214432,156221,0,1,3,132291,2,3,1,0,0,778,778,2,1,545,1489,3,1,1,7,6,1,4,134091,1940,142156,1,240,3,187885,2,173401,175202,20,139500
825,185224,214014,81,11216,1,1,180183,1,179956,185763,175985,8,5,2006,2006,171483,179803,213732,214432,156221,0,2,3,225230,3,4,1,0,0,1489,1489,4,1,0,1489,3,1,2,7,6,1,4,202892,2006,202068,2,776,3,187885,2,274945,272291,20,232600
826,185224,191004,114,14803,1,1,180183,1,179956,185763,175985,10,5,2007,2008,218876,179803,231690,230093,204691,816,3,3,225230,4,3,3,1636,0,442,2078,4,1,0,2084,2,1,3,7,6,1,4,202892,2007,240052,3,1220,3,187885,2,274945,272291,20,385000
827,108592,126316,50,6130,1,1,180183,1,179956,185763,110150,5,6,1924,1950,171483,179803,149422,149803,156221,0,1,3,132291,2,3,1,784,0,0,784,3,1,0,784,2,1,2,5,6,0,1,103317,1980,103317,0,0,1,103317,2,173401,175202,10,109500
828,185224,191004,65,8529,1,0,180183,1,179956,185763,175985,7,5,2001,2001,171483,179803,213732,214432,156221,0,2,3,225230,3,3,1,20,0,1434,1454,4,1,0,1434,3,1,2,6,6,1,3,202892,2001,202068,2,527,3,187885,2,173401,175202,20,189000
829,239948,191004,69,28698,1,0,203661,1,204379,185763,210051,5,5,1967,1967,194689,185406,175942,168112,156221,0,1,3,225230,2,4,4,249,764,0,1013,2,1,966,2126,3,1,1,7,2,0,1,202892,1967,240052,2,538,3,187885,2,173401,146526,25,185000
830,138647,214014,24,2544,1,1,180183,1,179956,135911,210051,7,5,2005,2005,171483,179803,149422,149803,156221,0,2,3,225230,3,3,1,0,0,600,600,4,1,623,1223,2,1,2,4,6,0,1,134091,2005,202068,2,480,3,187885,2,173401,175202,25,147400
831,185224,191004,80,11900,1,0,180183,1,179956,185763,175985,6,5,1957,1957,171483,179803,163077,167661,204691,387,1,3,149805,2,3,1,1040,0,352,1392,2,1,0,1392,3,1,1,6,6,2,4,202892,1957,202068,2,458,3,187885,2,173401,175202,15,166000
832,138647,214014,30,3180,1,1,180183,1,179956,181959,210051,7,5,2005,2005,171483,179803,149422,149803,156221,0,1,3,225230,3,3,1,0,0,600,600,4,1,600,1200,2,1,2,4,6,0,1,134091,2005,202068,2,480,3,187885,2,173401,175202,25,151000
833,239948,191004,44,9548,1,0,180183,1,179956,185763,210051,7,6,2003,2003,171483,179803,213732,214432,204691,223,2,3,225230,3,3,1,483,0,458,941,4,1,888,1829,3,1,2,7,6,1,3,202892,2003,202068,2,613,3,187885,2,173401,175202,25,237000
834,185224,191004,100,10004,1,1,180183,1,179956,185763,175985,6,6,1964,1964,171483,179803,163077,168112,204691,180,1,3,149805,2,3,1,196,345,975,1516,2,1,0,1516,3,1,1,6,6,0,1,202892,1964,202068,2,472,3,187885,2,173401,175202,15,167000
835,185224,191004,75,7875,1,1,180183,1,179956,185763,175985,5,6,1961,1961,171483,179803,213732,214432,204691,136,1,3,149805,2,3,1,572,0,572,1144,3,1,0,1144,3,1,1,6,6,0,1,202892,1961,142156,2,456,3,187885,2,173401,175202,10,139950
836,185224,191004,60,9600,1,1,180183,1,179956,185763,175985,4,7,1950,1995,171483,179803,213732,167661,156221,0,1,3,149805,3,3,1,442,0,625,1067,2,1,0,1067,2,1,2,4,2,0,1,202892,1996,142156,2,436,3,187885,2,173401,175202,20,128000
837,95829,126316,90,8100,1,1,180183,1,179956,185763,175985,5,6,1948,1973,171483,179803,213732,214432,156221,0,1,3,132291,2,3,1,338,0,1221,1559,3,1,0,1559,2,1,1,5,2,0,1,134091,1948,142156,2,812,3,187885,2,143973,175202,10,153500
838,138647,126316,21,1680,1,1,180183,1,179956,135911,210051,6,5,1973,1973,171483,179803,163077,167661,204691,158,1,3,149805,2,3,1,330,0,153,483,2,1,504,987,2,1,1,5,6,0,1,134091,1973,142156,1,264,3,187885,2,173401,175202,15,100000
839,185224,191004,75,9525,1,1,180183,1,179956,185763,175985,5,6,1995,2006,171483,179803,213732,214432,156221,0,1,3,225230,3,3,1,0,0,1099,1099,4,1,0,1099,3,1,2,6,6,0,1,202892,1999,142156,1,352,3,187885,2,173401,175202,15,144000
840,143302,191004,70,11767,1,1,180183,1,179956,185763,143116,5,6,1946,1995,171483,179803,149422,149803,156221,0,1,3,149805,2,3,1,352,0,416,768,4,1,432,1200,3,1,1,6,6,0,1,134091,1946,142156,1,240,3,187885,2,173401,175202,10,130500
841,166772,131558,69,12155,1,0,180183,1,179956,185763,210051,6,8,1925,1950,171483,179803,149841,148386,156221,0,1,3,132291,2,3,1,156,0,516,672,2,0,672,1482,4,1,0,7,6,0,1,134091,1934,142156,1,400,3,187885,1,173401,175202,20,140000
842,166772,126316,60,10440,1,1,180183,1,179956,185763,210051,5,8,1904,2002,171483,179803,149422,149803,156221,0,1,3,225230,2,3,1,0,0,650,650,3,1,581,1539,3,1,2,8,6,1,0,134091,1983,142156,2,686,4,187885,1,173401,175202,20,157500
843,169736,191004,82,9020,1,1,180183,1,179956,185763,166703,6,7,1966,1966,171483,179803,163077,167661,204691,183,1,3,149805,2,3,4,312,539,276,1127,2,1,0,1165,3,1,1,6,6,0,1,202892,1966,202068,2,490,4,179930,2,173401,175202,15,174900
844,133541,191004,80,8000,1,1,180183,1,179956,133541,175985,5,4,1961,1961,171483,179803,194573,195817,156221,0,1,3,149805,2,3,1,0,0,1800,1800,4,0,0,1800,6,2,1,10,6,0,1,103317,1980,103317,0,0,1,103317,2,173401,175202,20,141000
845,143302,126316,100,12665,1,0,180183,1,179956,185763,143116,5,8,1915,1950,171483,179803,149841,148386,156221,0,1,3,132291,2,3,2,0,0,876,876,3,1,540,1416,4,1,1,7,6,1,4,134091,1949,142156,3,720,3,187885,2,173401,175202,15,153900
846,147810,191004,69,16647,1,0,180183,1,179956,185763,135074,5,5,1975,1981,171483,179803,163077,167661,156221,0,1,3,149805,3,3,4,1390,0,0,1390,2,1,0,1701,3,1,1,6,2,2,3,160570,1975,240052,2,611,3,187885,2,173401,175202,20,171000
847,239948,191004,75,9317,1,1,180183,1,179956,185763,210051,7,5,1993,1993,171483,179803,163077,167661,204691,137,2,3,225230,3,3,1,513,0,227,740,4,1,769,1775,3,1,2,7,6,1,3,202892,1993,142156,2,425,3,187885,2,173401,175202,25,213000
848,185224,191004,36,15523,1,0,180183,1,179956,185763,175985,5,6,1972,1972,171483,179803,163077,168112,156221,0,1,3,149805,2,3,3,460,0,404,864,4,1,0,864,3,1,1,5,6,1,2,202892,1972,142156,1,338,3,187885,2,173401,175202,10,133500
